frequency_ghz,real,imag,magnitude
6.0,-0.0023033469915390323,0.32150930166244507,0.3215175523402051
6.018,0.004308230881416006,0.32868521368523246,0.3287134474715546
6.036,0.011296348504336032,0.3358683338925979,0.3360582467390453
6.054,0.01867337338626385,0.34304502606391907,0.34355288498398284
6.072,0.026451514305252576,0.35020053565257364,0.35119808908989025
6.09,0.03464274798563409,0.35731894635796674,0.35899435847149974
6.108,0.043258738600836205,0.36438313952420176,0.36694194477444164
6.126,0.05231074988222325,0.3713747571543183,0.3750408308500148
6.144,0.06180954967632464,0.37827416940785236,0.3832907090869679
6.162,0.07176530686863827,0.3850604475276983,0.3916909592014872
6.18,0.08218748068305845,0.39171134321800966,0.4002406256075031
6.198,0.09308470247295365,0.3982032755660444,0.40893839451194286
6.216,0.10446465024372922,0.40451132666483797,0.41778257090344484
6.234,0.11633391628791559,0.41060924714756336,0.4267710556281582
6.252,0.12869786847244288,0.41646947288511127,0.43590132277219884
6.27,0.1415605058935073,0.4220631541223104,0.44517039759680654
6.288,0.15492430980624627,0.42736019833146693,0.45457483529871356
6.306,0.16879009094270406,0.43232932804054425,0.46411070089412376
6.324,0.18315683454985027,0.4369381548432785,0.47377355054938436
6.342,0.19802154470630737,0.4411532707157873,0.4835584147040653
6.36,0.21337908970780348,0.44494035764496354,0.49345978335195556
6.378,0.2292220505417829,0.4482643164147836,0.503471593861454
6.396,0.24554057469493992,0.45108941519478696,0.5135872217280102
6.414,0.26232223774631186,0.4533794583285194,0.5237994746565657
6.432,0.2795519153849991,0.4550979754279036,0.5341005903703894
6.45,0.2972116686465525,0.45620843054293153,0.5444822385331893
6.468,0.31528064527633787,0.45667445079700925,0.5549355271530324
6.486,0.33373500019201424,0.4564600734609123,0.5654510138085396
6.504,0.3525478380213065,0.45553000998877013,0.5760187219994385
6.522,0.37168918062649164,0.45384992506620786,0.5866281628744014
6.54,0.3911259623856264,0.45138672823423015,0.5972683625290103
6.558,0.4108220557762974,0.44810887516536235,0.6079278949959687
6.576,0.43073832949625,0.4439866751954515,0.6185949209687479
6.594,0.45083274095528486,0.438992601271612,0.6292572322099059
6.612,0.47106046448569966,0.4331015980811291,0.6399023014975888
6.63,0.491374056049491,0.42629138379547504,0.6505173378602521
6.648,0.5117236545781549,0.4185427406152246,0.6610893467425761
6.666,0.5320572193780274,0.40983978915179897,0.6716051946376453
6.684,0.5523208022868782,0.4001702416448588,0.6820516776146258
6.702,0.5724588524957114,0.38952562910103006,0.6924155930705632
6.72,0.5924145511759872,0.37790149765804854,0.7026838139428305
6.7379999999999995,0.6121301723013536,0.3652975698313879,0.7128433645383834
6.756,0.6315474653502261,0.3517178667859189,0.7228814970703928
6.774,0.650608054946714,0.33717078838589454,0.7327857679447057
6.792,0.6692538519670698,0.3216691484995792,0.7425441128102794
6.81,0.6874274702287001,0.30523016385238727,0.7521449193808235
6.828,0.70507264260726,0.2878753956116521,0.7615770970504235
6.846,0.722134630307791,0.2696306438209124,0.7708301423640942
6.864,0.7385606190562616,0.25052579575268497,0.7798941994644429
6.882,0.7543000961799574,0.2305946301857843,0.7887601147165162
6.9,0.7693052029045109,0.20987458050576754,0.7974194848123681
6.918,0.783531056701005,0.18840646034622413,0.8058646977720186
6.936,0.7969360391522305,0.16623415620811216,0.8140889663850436
6.954,0.8094820455510703,0.1434042920922115,0.8220863537731381
6.9719999999999995,0.8211346932709466,0.11996587163881112,0.8298517908947545
6.99,0.831863486830061,0.09596990357778143,0.8373810859541764
7.008,0.8416419384785159,0.071469016445871,0.8446709258152633
7.026,0.8504476440410335,0.046517068527292475,0.8517188696508474
7.044,0.8582623146200535,0.02116875882519156,0.8585233351791732
7.061999999999999,0.865071765579274,-0.004520755412827999,0.8650835779460532
7.08,0.8708658649645358,-0.030496229495903773,0.871399664203456
7.098,0.8756384441599707,-0.05670268580258395,0.877472438010517
7.116,0.8793871741099691,-0.08308574797179173,0.8833034832406975
7.134,0.8821134108539495,-0.10959195137603467,0.8888950812186981
7.152,0.8838220144183381,-0.13616902715008897,0.8942501647332757
7.17,0.8845211452899938,-0.16276615772760478,0.8993722691780806
7.188,0.8842220427631146,-0.18933420250695274,0.9042654815634174
7.2059999999999995,0.8829387894161502,-0.21582589290836426,0.9089343881190488
7.224,0.8806880658477508,-0.24219599668188058,0.9133840211736691
7.242,0.8774888995944098,-0.2684014518680647,0.9176198059524943
7.26,0.8733624118812919,-0.2944014712921951,0.9216475078825508
7.278,0.8683315655363202,-0.32015761888224475,0.9254731809377869
7.295999999999999,0.8624209170399773,-0.34563385943891733,0.9291031174948863
7.314,0.855656375302955,-0.37079658375236846,0.9325438001075438
7.332,0.8480649693728208,-0.395614611157416,0.9358018555434462
7.35,0.8396746268799399,-0.42005917175124663,0.9388840113657861
7.368,0.8305139646509664,-0.4441038705704141,0.9417970552809611
7.386,0.8206120925523319,-0.467724636044077,0.9445477974171986
7.404,0.8099984312816322,-0.4908996550151296,0.947143035645978
7.422,0.7987025445050107,-0.5136092965577793,0.9495895240099037
7.4399999999999995,0.7867539854450806,-0.535836026726994,0.9518939442775597
7.458,0.7741821577564256,-0.5575643162595249,0.9540628806081634
7.476,0.7610161902820769,-0.5787805431152742,0.9561027972766621
7.494,0.747284825060536,-0.599472891608658,0.9580200193834164
7.512,0.733016317742538,-0.6196312497389559,0.9598207164517182
7.529999999999999,0.718238349370565,-0.6392471061932509,0.9615108888010573
7.548,0.7029779482591813,-0.658313448372156,0.9630963565741111
7.566,0.6872614204720654,-0.6768246626845908,0.9645827512906248
7.584,0.6711142870954381,-0.6947764382822804,0.9659755098012731
7.602,0.6545612261179838,-0.7121656753685774,0.9672798705184866
7.62,0.637626016184185,-0.7289903992352254,0.9685008718075827
7.638,0.6203314786974783,-0.7452496812771883,0.9696433524274535
7.656,0.6026994135613075,-0.7609435684435656,0.9707119539094856
7.6739999999999995,0.5847505220116289,-0.7760730229547785,0.9717111247438925
7.692,0.566504307092918,-0.7906398747366687,0.9726451261783212
7.71,0.5479789376258859,-0.8046467900276177,0.9735180392696089
7.728,0.5291910536834424,-0.8180972612309562,0.9743337724477087
7.7459999999999996,0.5101554781571246,-0.8309956256896603,0.9750960679897518
7.763999999999999,0.49088477515502255,-0.8433471252915704,0.9758085038656676
7.782,0.4713885519784812,-0.8551580257433513,0.9764744829895123
7.8,0.4516723164865775,-0.866435825722854,0.9770971914688912
7.818,0.4317355287529436,-0.8771896044358165,0.977679481690113
7.836,0.41156811117628594,-0.8874305832981162,0.9782235686743856
7.854,0.39114380542249527,-0.8971730054802457,0.978730237748302
7.872,0.370406519710127,-0.9064353949485499,0.9791966682231421
7.89,0.34923934737273193,-0.9152417086333161,0.979609874886612
7.9079999999999995,0.3273843117550512,-0.9236180849754982,0.9799239023909638
7.926,0.30419229245266594,-0.9315528226417115,0.9799610258369198
7.944,0.2776037342832057,-0.938605762722081,0.9787975332534712
7.962,0.23873716602092335,-0.9374568001604544,0.9673782541523146
7.9799999999999995,0.25713643587749024,-0.8901649166412313,0.9265596178739223
7.997999999999999,0.24972714151607792,-0.9361537279365042,0.9688898015456688
8.016,0.22414631552226216,-0.949729950521221,0.9758219866754625
8.033999999999999,0.20092971359695952,-0.9572147056230066,0.9780760412499098
8.052,0.17888145743919498,-0.9626943735055024,0.9791726265550534
8.07,0.157434760145218,-0.9670993042862024,0.9798299689501434
8.088,0.13634357221426024,-0.9707453061661717,0.9802734409988876
8.106,0.11549033786691418,-0.9737691163376191,0.9805938558208294
8.123999999999999,0.09481461460895768,-0.976240828444147,0.9808343215165136
8.142,0.07428405163629322,-0.9782013423776758,0.9810178319261023
8.16,0.05388128306978487,-0.9796771872657435,0.9811577772785399
8.178,0.033597460754691194,-0.9806871691276849,0.9812625097601739
8.196,0.013428824520981672,-0.9812456489853675,0.9813375346845398
8.214,-0.006625227180849534,-0.9813642848888888,0.9813866482129651
8.232,-0.026563276804690047,-0.9810530155015279,0.9814125671190703
8.25,-0.046382588695395605,-0.9803206441146598,0.9814172964705012
8.268,-0.0660795553823011,-0.9791752005211407,0.9814023542641105
8.286,-0.08564999016850712,-0.9776241736502597,0.9813689141812157
8.304,-0.10508932385375125,-0.9756746660284715,0.9813178995197265
8.322,-0.12439273993722315,-0.973333499325113,0.9812500469592649
8.34,-0.14355526935310572,-0.9706072883628919,0.9811659510919692
8.358,-0.1625718580078413,-0.967502494246579,0.9810660963408496
8.376,-0.1814374156909768,-0.9640254633235927,0.9809508803955924
8.394,-0.20014685201919072,-0.9601824563125572,0.9808206318097146
8.411999999999999,-0.21869510322346153,-0.9559796704624025,0.9806756234919497
8.43,-0.23707715238870483,-0.9514232566693412,0.9805160832520966
8.448,-0.2552880449601934,-0.9465193328727624,0.9803422021934467
8.466,-0.2733229007953628,-0.9412739946503191,0.9801541415023255
8.484,-0.29117692367251585,-0.9356933236630764,0.9799520380238234
8.501999999999999,-0.3088454089127454,-0.9297833944175246,0.9797360089029366
8.52,-0.3263237495916519,-0.9235502796837738,0.9795061554944572
8.538,-0.34360744168908247,-0.9170000548198435,0.979262566691749
8.556,-0.3606920884327487,-0.9101388011884524,0.9790053217867261
8.574,-0.3775734040241749,-0.9029726088072303,0.9787344929461401
8.591999999999999,-0.39424721688598946,-0.8955075783403221,0.978450147369449
8.61,-0.41070947253304535,-0.8877498225152889,0.9781523491789503
8.628,-0.42695623614254097,-0.8797054670315373,0.9778411610819931
8.646,-0.44298369487805195,-0.8713806510133453,0.9775166458369149
8.664,-0.45878816000704314,-0.8627815270507635,0.9771788675481554
8.682,-0.4743660688400268,-0.8539142608642578,0.9768278928112633
8.7,-0.4897139865108915,-0.8447850306233465,0.9764637917248535
8.718,-0.5048286076115817,-0.8354000259450967,0.9760866387837283
8.736,-0.5197067576894782,-0.8257654465949971,0.9756965136651585
8.754,-0.5343453946124533,-0.815887500909923,0.9752935019185651
8.772,-0.5487416098040555,-0.8057724039606959,0.9748776955674723
8.79,-0.562892629349602,-0.7954263754697739,0.9744491936315048
