frequency_ghz,real,imag,magnitude
7.800000000000001,-0.4816089316865247,-0.2215921059215288,0.5301417022711697
7.807500000000001,-0.48752750521285876,-0.21441817293444418,0.5325957390212761
7.815,-0.4939313613287758,-0.2068109648808601,0.5354801255873555
7.822500000000001,-0.5009587174310458,-0.19863656158756457,0.5389027000948211
7.830000000000001,-0.5088036931538138,-0.1896934075428564,0.5430145366674639
7.8375,-0.5177256143347466,-0.17968462106589192,0.5480204145703734
7.845000000000001,-0.5280587770443196,-0.16811695979278224,0.5541745069772791
7.852500000000001,-0.540317614637222,-0.15418439954825156,0.5618860683014951
7.86,-0.5551525095072183,-0.13644605851855107,0.5716745889904588
7.867500000000001,-0.5733410280692434,-0.11215623634889234,0.584207973087877
7.875000000000001,-0.5952160516234557,-0.0757304103133687,0.6000143691249797
7.8825,-0.6175997417602296,-0.015180430891670794,0.6177862789868023
7.890000000000001,-0.6183224450686408,0.09215637511719801,0.6251523362752506
7.897500000000001,-0.5091710466018935,0.23858064813221477,0.5622951897009748
7.905,-0.27021784825303985,0.2182960401677335,0.34737709577261366
7.9125000000000005,-0.19413152641411333,0.04581982152771369,0.19946554988946114
7.920000000000001,-0.23023358614634581,-0.05489246751677862,0.23668689693324266
7.9275,-0.27365713918005163,-0.0965068166775243,0.2901754563870615
7.9350000000000005,-0.30676800617033523,-0.11262810744132085,0.32678999402603587
7.942500000000001,-0.33079821900907136,-0.11771236703322448,0.35111773389012707
7.950000000000001,-0.3483875644556011,-0.11756862980192856,0.3676904646313371
7.9575000000000005,-0.36145586103776045,-0.11471029323488506,0.3792212953574497
7.965000000000001,-0.371299515140075,-0.11031603140772006,0.3873408792379186
7.972500000000001,-0.37868278391691224,-0.10498002878706704,0.39296495680810556
7.98,-0.38416104272869067,-0.09903481059387337,0.3967210612757524
7.987500000000001,-0.38807466171009747,-0.09263945992993503,0.3989787119603208
7.995000000000001,-0.3906084231372481,-0.08591093467135312,0.3999445323065099
8.002500000000001,-0.39191502474333656,-0.07889313863342139,0.39977683017278826
8.01,-0.3920252213720859,-0.07163381574425562,0.3985162201842165
8.0175,-0.390958776664706,-0.06415135666298782,0.39618702857724325
8.025,-0.38864744865550815,-0.05644100040725687,0.39272436373798836
8.0325,-0.3849613268763384,-0.04852016235318026,0.38800699651574583
8.040000000000001,-0.3797146157005142,-0.04042010741010877,0.381859888518857
8.047500000000001,-0.37259699180207967,-0.032151733588578126,0.37398162023381565
8.055,-0.36321736162303153,-0.02377947864300098,0.36399493868586824
8.0625,-0.350961786101735,-0.015503220475179429,0.35130403520145054
8.07,-0.3349242296389079,-0.007549193379274472,0.33500929825885967
8.0775,-0.3138454689792427,-0.000560742820650776,0.31384596991408337
8.085,-0.2858222396382744,0.004229743490681599,0.28585353487727966
8.092500000000001,-0.2481161087953506,0.004217519994787229,0.24815195126908168
8.100000000000001,-0.19706726520782208,-0.006303913261243221,0.19716806622497307
8.1075,-0.12973638048319788,-0.039889361395628556,0.13573020877252107
8.115,-0.05264890662624822,-0.12230126278603265,0.13315219205104217
8.1225,-0.01189135505984719,-0.2859902482225843,0.2862373602511991
8.13,-0.1099117915137861,-0.4890597310140202,0.5012584387452004
8.137500000000001,-0.331799915052461,-0.5646295380869794,0.6549028163851
8.145000000000001,-0.5056242901125946,-0.49559440746209277,0.7080040532790529
8.1525,-0.5877287230502034,-0.39432067783877206,0.7077526749292096
8.16,-0.6179174323120489,-0.3100083556180232,0.6913227420735601
8.1675,-0.6257572885421188,-0.24680202393781225,0.6726688807900845
8.175,-0.6246457795533933,-0.19947122822583013,0.65572183187979
8.182500000000001,-0.620143270644585,-0.16309995513990241,0.6412326188618301
8.190000000000001,-0.6145545972748829,-0.13423057484305603,0.6290430829874778
8.1975,-0.6088438931500327,-0.11060760753228527,0.6188092832772505
8.205,-0.6033717867589836,-0.09074109699024263,0.6101569140309081
8.2125,-0.5982998066970453,-0.07361367719465642,0.60281143997426
8.22,-0.5936336682724387,-0.05855630997568728,0.5965146884566721
8.227500000000001,-0.5893568535878836,-0.04508404716497271,0.5910787360240457
8.235000000000001,-0.585435609175265,-0.03284993893120426,0.5863565220735568
8.2425,-0.5818233939485329,-0.021592361652342806,0.5822239189757797
8.25,-0.5784782521459666,-0.011134649785695094,0.5785854030579259
8.2575,-0.5753681433638621,-0.001325250114277153,0.5753696695915098
8.265,-0.5724541832938137,0.007954669943857651,0.572509448607185
8.2725,-0.5697099627153146,0.01677848161267223,0.5699569800101688
8.280000000000001,-0.567108066009954,0.025221358611446976,0.5676686317419323
8.2875,-0.5646205246323988,0.03334670771667376,0.565604402167899
8.295,-0.5622385464320778,0.04118862160319067,0.5637452311493434
8.3025,-0.5599428454698716,0.04878737643448573,0.5620642296857689
8.31,-0.5577136253060258,0.05618107092604213,0.5605361724120818
8.3175,-0.5555449796695544,0.06338160868789977,0.5591488645753576
8.325000000000001,-0.5534250921873516,0.07041653440561824,0.557886924905286
8.3325,-0.5513470284236799,0.07730845630794043,0.5567406426410226
8.34,-0.5492931376033968,0.08406405778681653,0.5556885070160885
8.3475,-0.547259299644988,0.09070257034466535,0.5547248843481349
8.355,-0.5452427237208791,0.09722991319864316,0.5538440970085161
8.3625,-0.5432340951170352,0.10366388318971996,0.5530366016599588
8.370000000000001,-0.5412335809022871,0.11000260272598712,0.552299159607186
8.377500000000001,-0.5392346530077075,0.11626080255161483,0.5516254029813059
8.385,-0.5372290180426774,0.12245062251540495,0.5510074162672491
8.3925,-0.5352182948557075,0.12855672135120927,0.5504411446765435
8.4,-0.5331957061598998,0.13460119371725593,0.5499228513323159
