frequency_ghz,real,imag,magnitude
6.0,0.0006200011752687069,0.16974669764634245,0.1697478299222
6.018,0.004248583643209017,0.17358033771163478,0.17363232447634433
6.036,0.008086590358865713,0.17741523413751215,0.17759943200275263
6.054,0.012141191069275081,0.18124355872048212,0.18164976217503145
6.072,0.01641947829726975,0.18505680968483448,0.18578380467167627
6.09,0.02092842284840054,0.1888457823439646,0.19000191681145087
6.108,0.02567482452282658,0.19260054128270848,0.1943043105972439
6.126,0.030665257836654074,0.19631039458374094,0.1986910392036152
6.144,0.03590601259473198,0.19996387068034382,0.20316198295428778
6.162,0.04140302920580649,0.20354869847980606,0.20771683485033143
6.18,0.04716182869029743,0.2070517914631979,0.21235508572561326
6.198,0.053187437403264134,0.21045923652395362,0.21707600912070316
6.216,0.05948430658118148,0.21375628836475616,0.22187864598676632
6.234,0.06605622691986474,0.21692737031892612,0.2267617893481465
6.252,0.07290623850567099,0.21995608250311988,0.23172396907347556
6.27,0.08003653655039634,0.22282521823626336,0.23676343692601975
6.288,0.08744837352289744,0.22551678967196154,0.2418781520843665
6.306,0.09514195842530403,0.22801206358777648,0.2470657673465883
6.324,0.10311635413077619,0.2302916082465997,0.2523236162510933
6.342,0.11136937387093607,0.23233535219426632,0.25764870136610063
6.36,0.11989747814910502,0.23412265577528732,0.26303768401844785
6.378,0.12869567353230893,0.23563239603522265,0.2684868757448577
6.396,0.1377574149574661,0.23684306553090093,0.27399223176184784
6.414,0.14707451335506502,0.23773288538239928,0.2795493467545045
6.432,0.15663705054786045,0.23827993267865427,0.28515345328730807
6.45,0.16643330350716837,0.23846228208629877,0.2907994231323624
6.468,0.1764496801484523,0.23825816121340146,0.2964817717993508
6.486,0.1866706688984562,0.23764611894794108,0.3021946665280776
6.504,0.1970788042720554,0.2366052056333483,0.3079319379767259
6.522,0.20765465064272548,0.23511516356122966,0.3136870957976693
6.54,0.21837680627008085,0.23315662587310532,0.3194533482454858
6.558,0.22922192946016542,0.23071132156880836,0.32522362590295795
6.576,0.24016478846747677,0.22776228394399084,0.3309906095450609
6.594,0.2511783364085505,0.22429405942714903,0.33674676208580895
6.612,0.2622338120425313,0.22029291348101987,0.34248436447276503
6.63,0.2733008667911503,0.21574702998511228,0.34819555530792035
6.648,0.2843477178287766,0.21064670034341473,0.3538723738864083
6.666,0.29534132648230765,0.2049844984779719,0.3595068062562859
6.684,0.3062476005606613,0.19875543788468683,0.3650908338179637
6.702,0.3170316185995341,0.19195710705426336,0.37061648390281077
6.72,0.3276578733830935,0.1845897798004685,0.3760758817003781
6.7379999999999995,0.3380905315120566,0.17665649739132772,0.3814613028456191
6.756,0.3482937052505504,0.1681631198403779,0.3867652259337783
6.774,0.3582317324251159,0.15911834427465654,0.39198038420437314
6.792,0.36786945978727276,0.14953368893665087,0.3970998156272337
6.81,0.3771725250052869,0.13942344207837867,0.40211691063650484
6.828,0.3861076323297102,0.1288045757423077,0.4070254567903715
6.846,0.39464281699051246,0.11769662516594197,0.41181967968718947
6.864,0.40274769352971146,0.10612153526369629,0.4164942795408196
6.882,0.41039368354399614,0.09410347629975246,0.42104446290683806
