frequency_ghz,real,imag,magnitude
6.0,-0.0019486701751455337,0.17022058716498803,0.17023174090117504
6.018,0.0019523476609851504,0.16851366214206567,0.1685249714134959
6.036,0.00589083719481376,0.16675735114351145,0.16686136797730078
6.054,0.009867169166270258,0.1649501502473276,0.16524500928612562
6.072,0.013881707077418788,0.1630905040773017,0.16368021967107577
6.09,0.01793480610306661,0.16117680389950403,0.16217157391236534
6.108,0.022026811913492195,0.15920738564934975,0.16072390017783023
6.126,0.026158059402909134,0.15718052788744225,0.15934228070007386
6.144,0.03032887131675432,0.1550944496822363,0.15803204977973287
6.162,0.03453955677036975,0.1529473084178824,0.15679878868846034
6.18,0.03879040965120729,0.15073719752546,0.15564831704434848
6.198,0.04308170689587359,0.14846214413611236,0.1545866802494761
6.216,0.047413706633245886,0.14612010665466113,0.15362013261767823
6.234,0.05178664618360249,0.14370897225226592,0.1527551158840455
6.252,0.05620073990338935,0.14122655427732148,0.15199823288029915
6.27,0.06065617686479414,0.13867058958338876,0.1513562162821793
6.288,0.06515311835757207,0.1360387357741093,0.15083589248827256
6.306,0.06969169520107256,0.13332856836426216,0.15044414086983557
6.324,0.07427200485223441,0.1305375778574583,0.15018784883492511
6.342,0.07889410829513807,0.12766316674112294,0.15007386336753223
6.36,0.0835580266969625,0.12470264639959552,0.15010893992215404
6.378,0.08826373781284266,0.12165323394690937,0.15029968976160826
6.396,0.0930111721227504,0.11851204898232738,0.15065252700714138
6.414,0.09780020868102984,0.11527611027050474,0.15117361680250477
6.432,0.10263067065829681,0.11194233235142971,0.1518688260705591
6.45,0.10750232055481002,0.10850752208433755,0.15274367834235278
6.468,0.11241485506159203,0.10496837513201157,0.15380331406173745
6.486,0.11736789954598076,0.10132147239260662,0.15505245761238734
6.504,0.12236100213507231,0.09756327638790874,0.15649539208245922
6.522,0.1273936273695484,0.09369012761853811,0.1581359424911026
6.54,0.13246514940009596,0.08969824089799594,0.15997746786902414
6.558,0.13757484469389933,0.08558370167987867,0.1620228622317881
6.576,0.1427218842204594,0.08134246239508994,0.16427456414166752
6.594,0.1479053250808995,0.07697033881820178,0.16673457423424615
6.612,0.1531241015465131,0.07246300648407095,0.1694044798201552
6.63,0.15837701546630364,0.06781599718120856,0.1722854854643753
6.648,0.16366272600634982,0.06302469554974399,0.17537844831383204
6.666,0.16897973867698995,0.05808433581728453,0.178683916877482
6.684,0.17432639360595217,0.05298999870926019,0.1822021719707665
6.702,0.17970085301163857,0.04773660857659487,0.18593326859791812
6.72,0.18510108782988338,0.0423189307873276,0.18987707765496295
6.7379999999999995,0.19052486344590358,0.03673156943696185,0.19403332647868138
6.756,0.1959697244815305,0.030968965436373203,0.19840163742662573
6.774,0.20143297858772727,0.025025395045667753,0.2029815638424227
6.792,0.20691167919020037,0.0188949689293105,0.20777262292262666
6.81,0.21240260713704495,0.012571631817066664,0.21277432515498138
6.828,0.21790225119617335,0.00604916286419907,0.2179862001313795
6.846,0.22340678735249245,-0.000678823183367705,0.22340781865475537
6.864,0.22891205685445323,-0.007618873903954909,0.22903881114977173
6.882,0.23441354296371902,-0.014777696065075868,0.23487888246029082
6.9,0.23990634636367766,-0.022162151297585753,0.24092782316641215
6.918,0.24538515918812465,-0.02977925042107865,0.24718551758835425
6.936,0.250844237636348,-0.03763614624834527,0.25365194866152213
6.954,0.2562773731493555,-0.045740124679464755,0.2603271998735956
6.9719999999999995,0.26167786213113653,-0.05409859387769178,0.26721145444959044
6.99,0.2670384742108435,-0.06271907130080934,0.2743049919591172
7.008,0.2723514190551108,-0.07160916834172742,0.28160818250172776
7.026,0.277608311758923,-0.08077657231006741,0.2891214786068357
7.044,0.2828001368616255,-0.09022902546621048,0.2968454049594438
7.061999999999999,0.2879172110604589,-0.09997430079500336,0.304780546039741
7.08,0.292949144722154,-0.11002017418646431,0.3129275317409152
7.098,0.2978848023255269,-0.1203743926650015,0.3212870210045625
7.116,0.30271226200755963,-0.13104463828955176,0.32985968349310724
7.134,0.30741877442865406,-0.14203848732326135,0.3386461792967639
7.152,0.3119907212228755,-0.15336336425464203,0.3476471366553621
7.17,0.31641357335831277,-0.16502649023263757,0.3568631276608431
7.188,0.32067184979430113,-0.17703482546700877,0.36629464189178784
7.2059999999999995,0.3247490768974153,-0.18939500513462515,0.3759420579233827
7.224,0.32862774915751203,-0.20211326833133392,0.3858056126495653
7.242,0.33228929183503186,-0.21519537961300203,0.39588536835176297
7.26,0.33571402626819996,-0.22864654268368576,0.4061811774496797
7.278,0.3388811386762302,-0.242471305814774,0.4166926448763165
7.295999999999999,0.3417686534086826,-0.2566734586188064,0.4274190880296812
