frequency_ghz,real,imag,magnitude
6.0,-0.001475068973377348,0.005439541768282652,0.005635995309181162
6.018,-0.0013981346946170452,0.005589615492897058,0.005761821064795984
6.036,-0.0013150174196582523,0.0057416769213357545,0.005890341643996914
6.054,-0.0012254334853625103,0.00589556882608344,0.00602157944480803
6.072,-0.001129094663961473,0.006051113908923141,0.0061555531269699365
6.09,-0.0010257091231032874,0.006208113503197897,0.006292277208912953
6.108,-0.0009149825379696127,0.006366346267420338,0.006431761643708991
6.126,-0.0007966193668008712,0.006525566882759227,0.00657401137487046
6.144,-0.0006703243008168373,0.006685504769057004,0.006719025873246027
6.162,-0.0005358038988671612,0.006845862836312509,0.006866798656699205
6.18,-0.00039276841619244535,0.007006316290969056,0.0070173167947483114
6.198,-0.00024093383532297396,0.007166511518835762,0.007170560400875869
6.216,-8.002410539060713e-05,0.007326065069027286,0.007326502115816615
6.234,9.022640609482915e-05,0.007484562765850541,0.007485106585768375
6.252,0.0002700702477096526,0.007641558978031489,0.007646329940136745
6.27,0.0004597440067919147,0.007796576077010987,0.007810119274146914
6.288,0.0006594652261903932,0.007949104118134093,0.007976412142404049
6.306,0.0008694291253806455,0.008098600780262085,0.00814513607020299
6.324,0.0010898051413119562,0.008244491600625908,0.008316208090158707
6.342,0.0013207333099773655,0.00838617054238665,0.008489534312438896
6.36,0.0015623205158086326,0.008523000932270482,0.00866500953753659
6.378,0.001814636642629363,0.008654316804684738,0.008842516921138563
6.396,0.002077710666815488,0.008779424686685723,0.009021927701117182
6.414,0.0023515267404366933,0.008897605854990876,0.00920310099704207
6.432,0.002636020319304847,0.009008119091726871,0.009385883692786853
6.45,0.002931074397781906,0.009110203959714775,0.009570110412787061
6.468,0.0032365159186627996,0.00920308461074227,0.009755603602250293
6.486,0.0035521124321827298,0.009285974131437058,0.00994217372110271
6.504,0.00387756908281703,0.009358079421045969,0.010129619560606536
6.522,0.004212526005810967,0.009418606583808718,0.010317728690472464
6.54,0.004556556216879408,0.009466766805769066,0.01050627804278915
6.558,0.004909164077970255,0.009501782672131262,0.010695034637290683
6.576,0.005269784419119985,0.00952289486691202,0.010883756450337312
6.594,0.00563778239097146,0.009529369182113862,0.011072193427544936
6.612,0.00601245411431974,0.009520503749401932,0.011260088637269985
6.63,0.0063930281820838404,0.009495636393872877,0.01144717955924346
6.648,0.006778668055327877,0.009454151997521134,0.011633199499559675
6.666,0.007168475378632551,0.009395489750035598,0.011817879120091095
6.684,0.007561494221496152,0.009319150157185147,0.012000948067293836
6.702,0.00795671623200176,0.009224701672792438,0.012182136682397711
6.72,0.008353086667277746,0.009111786819615405,0.012361177772250114
6.7379999999999995,0.008749511243009222,0.008980127667679291,0.012537808417716546
6.756,0.009144863722189969,0.008829530545922979,0.01271177179463245
6.774,0.009537994142280522,0.008659889874457436,0.012882818980949316
6.792,0.009927737560798528,0.008471191020113185,0.013050710722996513
6.81,0.010312923182930832,0.00826351209692442,0.013215219133750618
6.828,0.010692383721754293,0.008037024655212652,0.013376129296688645
6.846,0.011064964832704789,0.007791993227295451,0.01353324075021249
6.864,0.011429534459491658,0.007528773723710343,0.013686368829734882
6.882,0.011784991928976835,0.0072478107002860665,0.01383534584725768
6.9,0.012130276637680052,0.006949633542439122,0.013980022091572009
6.918,0.012464376182360792,0.006634851637749918,0.01412026663595117
6.936,0.012786333801194089,0.006304148630286968,0.0142559679442789
